"FormatVersion","v1.0"
"Disclaimer","This pricing list is for informational purposes only. All prices are subject to the additional terms included in the pricing pages on http://aws.amazon.com. All Free Tier prices are also subject to the terms included at https://aws.amazon.com/free/"
"Publication Date","2016-12-13T01:48:31Z"
"Version","20161213014831"
"OfferCode","AmazonEC2"
"SKU","OfferTermCode","RateCode","TermType","PriceDescription","EffectiveDate","StartingRange","EndingRange","Unit","PricePerUnit","Currency","LeaseContractLength","PurchaseOption","OfferingClass","Product Family","serviceCode","Location","Location Type","Instance Type","Current Generation","Instance Family","vCPU","Physical Processor","Clock Speed","Memory","Storage","Network Performance","Processor Architecture","Storage Media","Volume Type","Max Volume Size","Max IOPS/volume","Max IOPS Burst Performance","Max throughput/volume","Provisioned","Tenancy","EBS Optimized","Operating System","License Model","Group","Group Description","Transfer Type","From Location","From Location Type","To Location","To Location Type","usageType","operation","Comments","Dedicated EBS Throughput","Enhanced Networking Supported","GPU","Instance Capacity - 10xlarge","Instance Capacity - 2xlarge","Instance Capacity - 4xlarge","Instance Capacity - 8xlarge","Instance Capacity - large","Instance Capacity - medium","Instance Capacity - xlarge","Intel AVX Available","Intel AVX2 Available","Intel Turbo Available","Physical Cores","Pre Installed S/W","Processor Features","Sockets"
"NQPQNNZJA6KXTNAE","NQ3QZPMQV9","NQPQNNZJA6KXTNAE.NQ3QZPMQV9.6YS6EN2CT7","Reserved","USD 0.0 per Linux/UNIX (Amazon VPC), m1.large instance-hour (or partial hour)","2015-05-31","0","Inf","Hrs","0.0000000000","USD","3yr","All Upfront","standard","Compute Instance","AmazonEC2","AWS GovCloud (US)","AWS Region","m1.large","No","General purpose","2","Intel Xeon Family",,"7.5 GiB","2 x 420","Moderate","64-bit",,,,,,,,"Dedicated",,"Linux","No License required",,,,,,,,"UGW1-DedicatedUsage:m1.large","RunInstances",,,,,,,,,,,,,,,,"NA",,
"VBCWER4ZQT7AAFVU","6QCMYABX3D","VBCWER4ZQT7AAFVU.6QCMYABX3D.2TG2D8R56U","Reserved","Upfront Fee","2016-10-31",,,"Quantity","1365","USD","1yr","All Upfront","standard","Compute Instance","AmazonEC2","EU (Ireland)","AWS Region","r4.large","Yes","Memory optimized","2","Intel Xeon E5-2686 v4 (Broadwell)","2.3 GHz","15.25 GiB","EBS only","Up to 10 Gigabit","64-bit",,,,,,,,"Dedicated",,"RHEL","No License required",,,,,,,,"EU-DedicatedUsage:r4.large","RunInstances:0010",,"400 Mbps","Yes",,,,,,,,,,,,,"NA","Intel AVX, Intel AVX2, Intel Turbo",
"69CC9TT4S7JWX2GX","NQ3QZPMQV9","69CC9TT4S7JWX2GX.NQ3QZPMQV9.6YS6EN2CT7","Reserved","USD 0.0 per SUSE Linux (Amazon VPC), i2.4xlarge instance-hour (or partial hour)","2015-04-30","0","Inf","Hrs","0.0000000000","USD","3yr","All Upfront","standard","Compute Instance","AmazonEC2","US West (Oregon)","AWS Region","i2.4xlarge","Yes","Storage optimized","16","Intel Xeon E5-2670 v2 (Ivy Bridge)","2.5 GHz","122 GiB","4 x 800 SSD","High","64-bit",,,,,,,,"Dedicated",,"SUSE","No License required",,,,,,,,"USW2-DedicatedUsage:i2.4xlarge","RunInstances:000g",,,"Yes",,,,,,,,,,,,,"NA","Intel AVX; Intel Turbo",
"YSA4CK6DD3SMYBGG","4NA7Y494T4","YSA4CK6DD3SMYBGG.4NA7Y494T4.6YS6EN2CT7","Reserved","Windows with SQL Server Web (Amazon VPC), c3.4xlarge instance-hours used this month","2015-04-30","0","Inf","Hrs","1.8010000000","USD","1yr","No Upfront","standard","Compute Instance","AmazonEC2","Asia Pacific (Tokyo)","AWS Region","c3.4xlarge","Yes","Compute optimized","16","Intel Xeon E5-2680 v2 (Ivy Bridge)","2.8 GHz","30 GiB","2 x 160 SSD","High","64-bit",,,,,,,,"Shared",,"Windows","License Included",,,,,,,,"APN1-BoxUsage:c3.4xlarge","RunInstances:0202",,,"Yes",,,,,,,,,,,,,"SQL Web","Intel AVX; Intel Turbo",
"9E8DBVMKBQYG6XNY","JRTCKXETXF","9E8DBVMKBQYG6XNY.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.188 per On Demand RHEL c3.4xlarge Instance Hour","2016-12-01","0","Inf","Hrs","1.1880000000","USD",,,,"Compute Instance","AmazonEC2","Asia Pacific (Singapore)","AWS Region","c3.4xlarge","Yes","Compute optimized","16","Intel Xeon E5-2680 v2 (Ivy Bridge)","2.8 GHz","30 GiB","2 x 160 SSD","High","64-bit",,,,,,,,"Shared",,"RHEL","No License required",,,,,,,,"APS1-BoxUsage:c3.4xlarge","RunInstances:0010",,,"Yes",,,,,,,,,,,,,"NA","Intel AVX; Intel Turbo",
"U986GUHW5TCJRFAH","4NA7Y494T4","U986GUHW5TCJRFAH.4NA7Y494T4.6YS6EN2CT7","Reserved","Windows with SQL Server Web (Amazon VPC), m1.medium instance-hours used this month","2015-05-31","0","Inf","Hrs","0.2110000000","USD","1yr","No Upfront","standard","Compute Instance","AmazonEC2","AWS GovCloud (US)","AWS Region","m1.medium","No","General purpose","1","Intel Xeon Family",,"3.75 GiB","1 x 410","Moderate","32-bit or 64-bit",,,,,,,,"Shared",,"Windows","License Included",,,,,,,,"UGW1-BoxUsage:m1.medium","RunInstances:0202",,,,,,,,,,,,,,,,"SQL Web",,
"4MF7ZY8Z4U2AB6JZ","38NPMPTW36","4MF7ZY8Z4U2AB6JZ.38NPMPTW36.2TG2D8R56U","Reserved","Upfront Fee","2016-10-31",,,"Quantity","14833","USD","3yr","Partial Upfront","standard","Compute Instance","AmazonEC2","Asia Pacific (Mumbai)","AWS Region","i2.2xlarge","Yes","Storage optimized","8","Intel Xeon E5-2670 v2 (Ivy Bridge)","2.5 GHz","61 GiB","2 x 800 SSD","High","64-bit",,,,,,,,"Shared",,"Windows","License Included",,,,,,,,"APS3-BoxUsage:i2.2xlarge","RunInstances:0202",,,"Yes",,,,,,,,,,,,,"SQL Web","Intel AVX; Intel Turbo",
"283MGBQYBWSJX4RG","MZU6U2429S","283MGBQYBWSJX4RG.MZU6U2429S.6YS6EN2CT7","Reserved","USD 0.0 per Linux/UNIX (Amazon VPC), d2.xlarge instance-hour (or partial hour)","2016-09-30","0","Inf","Hrs","0.0000000000","USD","3yr","All Upfront","convertible","Compute Instance","AmazonEC2","US East (Ohio)","AWS Region","d2.xlarge","Yes","Storage optimized","4","Intel Xeon E5-2676v3 (Haswell)","2.4 GHz","30.5 GiB","3 x 2000 HDD","Moderate","64-bit",,,,,,,,"Dedicated",,"Linux","No License required",,,,,,,,"USE2-DedicatedUsage:d2.xlarge","RunInstances",,,"Yes",,,,,,,,,,,,,"NA","Intel AVX; Intel AVX2; Intel Turbo",
"SW96NRFQU9E4H5V9","NQ3QZPMQV9","SW96NRFQU9E4H5V9.NQ3QZPMQV9.2TG2D8R56U","Reserved","Upfront Fee","2015-04-30",,,"Quantity","9381","USD","3yr","All Upfront","standard","Compute Instance","AmazonEC2","US West (Oregon)","AWS Region","i2.xlarge","Yes","Storage optimized","4","Intel Xeon E5-2670 v2 (Ivy Bridge)","2.5 GHz","30.5 GiB","1 x 800 SSD","Moderate","64-bit",,,,,,,,"Dedicated",,"Windows","License Included",,,,,,,,"USW2-DedicatedUsage:i2.xlarge","RunInstances:0002",,,"Yes",,,,,,,,,,,,,"NA","Intel AVX; Intel Turbo",
"T2YNVNRA83R2V9R8","NQ3QZPMQV9","T2YNVNRA83R2V9R8.NQ3QZPMQV9.6YS6EN2CT7","Reserved","USD 0.0 per Linux/UNIX (Amazon VPC), d2.2xlarge instance-hour (or partial hour)","2015-04-30","0","Inf","Hrs","0.0000000000","USD","3yr","All Upfront","standard","Compute Instance","AmazonEC2","Asia Pacific (Singapore)","AWS Region","d2.2xlarge","Yes","Storage optimized","8","Intel Xeon E5-2676v3 (Haswell)","2.4 GHz","61 GiB","6 x 2000 HDD","High","64-bit",,,,,,,,"Dedicated",,"Linux","No License required",,,,,,,,"APS1-DedicatedUsage:d2.2xlarge","RunInstances",,,"Yes",,,,,,,,,,,,,"NA","Intel AVX; Intel AVX2; Intel Turbo",
"6BKZFTJAG2DX6AEM","38NPMPTW36","6BKZFTJAG2DX6AEM.38NPMPTW36.6YS6EN2CT7","Reserved","Windows with SQL Server Enterprise (Amazon VPC), d2.xlarge instance-hours used this month","2016-11-30","0","Inf","Hrs","0.9690000000","USD","3yr","Partial Upfront","standard","Compute Instance","AmazonEC2","Canada (Central)","AWS Region","d2.xlarge","Yes","Storage optimized","4","Intel Xeon E5-2676v3 (Haswell)","2.4 GHz","30.5 GiB","3 x 2000 HDD","Moderate","64-bit",,,,,,,,"Dedicated",,"Windows","License Included",,,,,,,,"CAN1-DedicatedUsage:d2.xlarge","RunInstances:0102",,,"Yes",,,,,,,,,,,,,"SQL Server Enterprise","Intel AVX; Intel AVX2; Intel Turbo",
"CFPKDYHZCTKMWEKC","NQ3QZPMQV9","CFPKDYHZCTKMWEKC.NQ3QZPMQV9.2TG2D8R56U","Reserved","Upfront Fee","2016-11-30",,,"Quantity","19745","USD","3yr","All Upfront","standard","Compute Instance","AmazonEC2","US East (N. Virginia)","AWS Region","c4.8xlarge","Yes","Compute optimized","36","Intel Xeon E5-2666 v3 (Haswell)","2.9 GHz","60 GiB","EBS only","10 Gigabit","64-bit",,,,,,,,"Shared",,"RHEL","No License required",,,,,,,,"BoxUsage:c4.8xlarge","RunInstances:0010",,"4000 Mbps","Yes",,,,,,,,,,,,,"NA","Intel AVX; Intel AVX2; Intel Turbo",
"SBHS3JAQSXPZMQSH","38NPMPTW36","SBHS3JAQSXPZMQSH.38NPMPTW36.2TG2D8R56U","Reserved","Upfront Fee","2016-11-30",,,"Quantity","1552","USD","3yr","Partial Upfront","standard","Compute Instance","AmazonEC2","US East (N. Virginia)","AWS Region","c4.xlarge","Yes","Compute optimized","4","Intel Xeon E5-2666 v3 (Haswell)","2.9 GHz","7.5 GiB","EBS only","High","64-bit",,,,,,,,"Dedicated",,"SUSE","No License required",,,,,,,,"DedicatedUsage:c4.xlarge","RunInstances:000g",,"750 Mbps","Yes",,,,,,,,,,,,,"NA","Intel AVX; Intel AVX2; Intel Turbo",
"DJDW49VATJB3DXD9","MZU6U2429S","DJDW49VATJB3DXD9.MZU6U2429S.2TG2D8R56U","Reserved","Upfront Fee","2016-09-30",,,"Quantity","57508","USD","3yr","All Upfront","convertible","Compute Instance","AmazonEC2","EU (Frankfurt)","AWS Region","i2.4xlarge","Yes","Storage optimized","16","Intel Xeon E5-2670 v2 (Ivy Bridge)","2.5 GHz","122 GiB","4 x 800 SSD","High","64-bit",,,,,,,,"Shared",,"Windows","License Included",,,,,,,,"EUC1-BoxUsage:i2.4xlarge","RunInstances:0002",,,"Yes",,,,,,,,,,,,,"NA","Intel AVX; Intel Turbo",
"N4CZ85KJCKZM6UYR","MZU6U2429S","N4CZ85KJCKZM6UYR.MZU6U2429S.2TG2D8R56U","Reserved","Upfront Fee","2016-10-31",,,"Quantity","85812","USD","3yr","All Upfront","convertible","Compute Instance","AmazonEC2","EU (London)","AWS Region","m4.10xlarge","Yes","General purpose","40","Intel Xeon E5-2676 v3 (Haswell)","2.4 GHz","160 GiB","EBS only","10 Gigabit","64-bit",,,,,,,,"Shared",,"Windows","License Included",,,,,,,,"EUW2-BoxUsage:m4.10xlarge","RunInstances:0002",,"4000 Mbps","Yes",,,,,,,,,,,,,"NA","Intel AVX; Intel AVX2; Intel Turbo",
"3FH48MS5TP9EJTRF","R5XV2EPZQZ","3FH48MS5TP9EJTRF.R5XV2EPZQZ.6YS6EN2CT7","Reserved","SUSE Linux (Amazon VPC), g2.2xlarge instance-hours used this month","2016-08-31","0","Inf","Hrs","0.2310000000","USD","3yr","Partial Upfront","convertible","Compute Instance","AmazonEC2","EU (Frankfurt)","AWS Region","g2.2xlarge","Yes","GPU instance","8","Intel Xeon E5-2670 (Sandy Bridge)","2.6 GHz","15 GiB","1 x 60 SSD","High","64-bit",,,,,,,,"Shared",,"SUSE","No License required",,,,,,,,"EUC1-BoxUsage:g2.2xlarge","RunInstances:000g",,,,"1",,,,,,,,,,,,"NA","Intel AVX; Intel Turbo",
"E3PNQB9BY2K5GSXP","HU7G6KETJZ","E3PNQB9BY2K5GSXP.HU7G6KETJZ.2TG2D8R56U","Reserved","Upfront Fee","2015-04-30",,,"Quantity","62","USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","Asia Pacific (Tokyo)","AWS Region","t1.micro",,"Micro instances","1","Variable",,"0.613 GiB","EBS only","Very Low","32-bit or 64-bit",,,,,,,,"Shared",,"Windows","License Included",,,,,,,,"APN1-BoxUsage:t1.micro","RunInstances:0002",,,,,,,,,,,,,,,,"NA",,
"FY5U9TXT5FXG2NJC","6QCMYABX3D","FY5U9TXT5FXG2NJC.6QCMYABX3D.2TG2D8R56U","Reserved","Upfront Fee","2016-10-31",,,"Quantity","118","USD","1yr","All Upfront","standard","Compute Instance","AmazonEC2","EU (London)","AWS Region","t2.micro",,"General purpose","1","Intel Xeon Family","Up to 3.3 GHz","1 GiB","EBS only","Low to Moderate","32-bit or 64-bit",,,,,,,,"Shared",,"Windows","License Included",,,,,,,,"EUW2-BoxUsage:t2.micro","RunInstances:0002",,,,,,,,,,,,,,,,"NA","Intel AVX; Intel Turbo",
"BZME43AF7JASXHQ3","HU7G6KETJZ","BZME43AF7JASXHQ3.HU7G6KETJZ.6YS6EN2CT7","Reserved","Linux/UNIX (Amazon VPC), c3.xlarge instance-hours used this month","2016-09-30","0","Inf","Hrs","0.0580000000","USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","US West (Oregon)","AWS Region","c3.xlarge","Yes","Compute optimized","4","Intel Xeon E5-2680 v2 (Ivy Bridge)","2.8 GHz","7.5 GiB","2 x 40 SSD","Moderate","64-bit",,,,,,,,"Dedicated",,"Linux","No License required",,,,,,,,"USW2-DedicatedUsage:c3.xlarge","RunInstances",,,"Yes",,,,,,,,,,,,,"NA","Intel AVX; Intel Turbo",
"D6HVMTHMYF68UBS9","38NPMPTW36","D6HVMTHMYF68UBS9.38NPMPTW36.2TG2D8R56U","Reserved","Upfront Fee","2015-04-30",,,"Quantity","1906","USD","3yr","Partial Upfront","standard","Compute Instance","AmazonEC2","EU (Ireland)","AWS Region","m3.xlarge","Yes","General purpose","4","Intel Xeon E5-2670 v2 (Ivy Bridge/Sandy Bridge)","2.5 GHz","15 GiB","2 x 40 SSD","High","64-bit",,,,,,,,"Shared",,"Windows","License Included",,,,,,,,"EU-BoxUsage:m3.xlarge","RunInstances:0002",,,,,,,,,,,,,,,,"NA","Intel AVX; Intel Turbo",
"W44VX47KWYKYT37V","38NPMPTW36","W44VX47KWYKYT37V.38NPMPTW36.2TG2D8R56U","Reserved","Upfront Fee","2016-11-30",,,"Quantity","85322","USD","3yr","Partial Upfront","standard","Compute Instance","AmazonEC2","Asia Pacific (Tokyo)","AWS Region","c4.8xlarge","Yes","Compute optimized","36","Intel Xeon E5-2666 v3 (Haswell)","2.9 GHz","60 GiB","EBS only","10 Gigabit","64-bit",,,,,,,,"Shared",,"Windows","License Included",,,,,,,,"APN1-BoxUsage:c4.8xlarge","RunInstances:0006",,"4000 Mbps","Yes",,,,,,,,,,,,,"SQL Std","Intel AVX; Intel AVX2; Intel Turbo",
"FWAKJ4HR5GJHFJDN","JRTCKXETXF","FWAKJ4HR5GJHFJDN.JRTCKXETXF.6YS6EN2CT7","OnDemand","$4.152 per On Demand Windows with SQL Server Enterprise m3.2xlarge Instance Hour","2016-12-01","0","Inf","Hrs","4.1520000000","USD",,,,"Compute Instance","AmazonEC2","Asia Pacific (Singapore)","AWS Region","m3.2xlarge","Yes","General purpose","8","Intel Xeon E5-2670 v2 (Ivy Bridge/Sandy Bridge)","2.5 GHz","30 GiB","2 x 80 SSD","High","64-bit",,,,,,,,"Shared",,"Windows","License Included",,,,,,,,"APS1-BoxUsage:m3.2xlarge","RunInstances:0102",,,,,,,,,,,,,,,,"SQL Server Enterprise","Intel AVX; Intel Turbo",
"5N7M3W84J9MACNV8","6QCMYABX3D","5N7M3W84J9MACNV8.6QCMYABX3D.6YS6EN2CT7","Reserved","USD 0.0 per SUSE Linux (Amazon VPC), c4.8xlarge instance-hour (or partial hour)","2016-11-30","0","Inf","Hrs","0.0000000000","USD","1yr","All Upfront","standard","Compute Instance","AmazonEC2","US West (N. California)","AWS Region","c4.8xlarge","Yes","Compute optimized","36","Intel Xeon E5-2666 v3 (Haswell)","2.9 GHz","60 GiB","EBS only","10 Gigabit","64-bit",,,,,,,,"Dedicated",,"SUSE","No License required",,,,,,,,"USW1-DedicatedUsage:c4.8xlarge","RunInstances:000g",,"4000 Mbps","Yes",,,,,,,,,,,,,"NA","Intel AVX; Intel AVX2; Intel Turbo",
"KKMQMTVRD3ZJYBRD","38NPMPTW36","KKMQMTVRD3ZJYBRD.38NPMPTW36.6YS6EN2CT7","Reserved","Windows with SQL Server Standard (Amazon VPC), r3.8xlarge instance-hours used this month","2016-08-31","0","Inf","Hrs","2.0320000000","USD","3yr","Partial Upfront","standard","Compute Instance","AmazonEC2","US East (Ohio)","AWS Region","r3.8xlarge","Yes","Memory optimized","32","Intel Xeon E5-2670 v2 (Ivy Bridge)","2.5 GHz","244 GiB","2 x 320 SSD","10 Gigabit","64-bit",,,,,,,,"Dedicated",,"Windows","License Included",,,,,,,,"USE2-DedicatedUsage:r3.8xlarge","RunInstances:0006",,,"Yes",,,,,,,,,,,,,"SQL Std","Intel AVX; Intel Turbo",
"CJS45KMBJ8XUUCCW","6QCMYABX3D","CJS45KMBJ8XUUCCW.6QCMYABX3D.2TG2D8R56U","Reserved","Upfront Fee","2016-10-31",,,"Quantity","5522","USD","1yr","All Upfront","standard","Compute Instance","AmazonEC2","AWS GovCloud (US)","AWS Region","r4.2xlarge","Yes","Memory optimized","8","Intel Xeon E5-2686 v4 (Broadwell)","2.3 GHz","61 GiB","EBS only","Up to 10 Gigabit","64-bit",,,,,,,,"Shared",,"Windows","License Included",,,,,,,,"UGW1-BoxUsage:r4.2xlarge","RunInstances:0202",,"1600 Mbps","Yes",,,,,,,,,,,,,"SQL Web","Intel AVX, Intel AVX2, Intel Turbo",
"C7UZ38M4P93WMCBP","R5XV2EPZQZ","C7UZ38M4P93WMCBP.R5XV2EPZQZ.6YS6EN2CT7","Reserved","SUSE Linux (Amazon VPC), p2.8xlarge instance-hours used this month","2016-09-30","0","Inf","Hrs","2.3300000000","USD","3yr","Partial Upfront","convertible","Compute Instance","AmazonEC2","US East (N. Virginia)","AWS Region","p2.8xlarge",,"GPU instance","32","Intel Xeon E5-2686 v4 (Broadwell)",,"488 GiB","EBS only","10 Gigabit","64-bit",,,,,,,,"Dedicated",,"SUSE","No License required",,,,,,,,"DedicatedUsage:p2.8xlarge","RunInstances:000g",,,,,,,,,,,,,,,,"NA",,
"Q38JWPTBSVCWCP9R","6QCMYABX3D","Q38JWPTBSVCWCP9R.6QCMYABX3D.6YS6EN2CT7","Reserved","USD 0.0 per Red Hat Enterprise Linux (Amazon VPC), m1.medium instance-hour (or partial hour)","2016-09-30","0","Inf","Hrs","0.0000000000","USD","1yr","All Upfront","standard","Compute Instance","AmazonEC2","South America (Sao Paulo)","AWS Region","m1.medium","No","General purpose","1","Intel Xeon Family",,"3.75 GiB","1 x 410","Moderate","32-bit or 64-bit",,,,,,,,"Dedicated",,"RHEL","No License required",,,,,,,,"SAE1-DedicatedUsage:m1.medium","RunInstances:0010",,,,,,,,,,,,,,,,"NA",,
"T7ZCS3DF5MG2TMVF","MZU6U2429S","T7ZCS3DF5MG2TMVF.MZU6U2429S.6YS6EN2CT7","Reserved","USD 0.0 per Linux/UNIX (Amazon VPC), c3.4xlarge instance-hour (or partial hour)","2016-09-30","0","Inf","Hrs","0.0000000000","USD","3yr","All Upfront","convertible","Compute Instance","AmazonEC2","US West (N. California)","AWS Region","c3.4xlarge","Yes","Compute optimized","16","Intel Xeon E5-2680 v2 (Ivy Bridge)","2.8 GHz","30 GiB","2 x 160 SSD","High","64-bit",,,,,,,,"Dedicated",,"Linux","No License required",,,,,,,,"USW1-DedicatedUsage:c3.4xlarge","RunInstances",,,"Yes",,,,,,,,,,,,,"NA","Intel AVX; Intel Turbo",
"D8KQEGQH2Z2BAVY7","6QCMYABX3D","D8KQEGQH2Z2BAVY7.6QCMYABX3D.2TG2D8R56U","Reserved","Upfront Fee","2015-05-31",,,"Quantity","1444","USD","1yr","All Upfront","standard","Compute Instance","AmazonEC2","AWS GovCloud (US)","AWS Region","c3.xlarge","Yes","Compute optimized","4","Intel Xeon E5-2680 v2 (Ivy Bridge)","2.8 GHz","7.5 GiB","2 x 40 SSD","Moderate","64-bit",,,,,,,,"Dedicated",,"Linux","No License required",,,,,,,,"UGW1-DedicatedUsage:c3.xlarge","RunInstances",,,"Yes",,,,,,,,,,,,,"NA","Intel AVX; Intel Turbo",
"KNJZFWCSBKY8N4NF","6QCMYABX3D","KNJZFWCSBKY8N4NF.6QCMYABX3D.6YS6EN2CT7","Reserved","USD 0.0 per Linux/UNIX (Amazon VPC), r3.xlarge instance-hour (or partial hour)","2016-01-31","0","Inf","Hrs","0.0000000000","USD","1yr","All Upfront","standard","Compute Instance","AmazonEC2","Asia Pacific (Sydney)","AWS Region","r3.xlarge","Yes","Memory optimized","4","Intel Xeon E5-2670 v2 (Ivy Bridge)","2.5 GHz","30.5 GiB","1 x 80 SSD","Moderate","64-bit",,,,,,,,"Shared",,"Linux","No License required",,,,,,,,"APS2-BoxUsage:r3.xlarge","RunInstances",,,"Yes",,,,,,,,,,,,,"NA","Intel AVX; Intel Turbo",
"F7T3PUD5VQC3U9WM","NQ3QZPMQV9","F7T3PUD5VQC3U9WM.NQ3QZPMQV9.6YS6EN2CT7","Reserved","USD 0.0 per Windows with SQL Server Web (Amazon VPC), c3.large instance-hour (or partial hour)","2015-04-30","0","Inf","Hrs","0.0000000000","USD","3yr","All Upfront","standard","Compute Instance","AmazonEC2","EU (Ireland)","AWS Region","c3.large","Yes","Compute optimized","2","Intel Xeon E5-2680 v2 (Ivy Bridge)","2.8 GHz","3.75 GiB","2 x 16 SSD","Moderate","32-bit or 64-bit",,,,,,,,"Shared",,"Windows","License Included",,,,,,,,"EU-BoxUsage:c3.large","RunInstances:0202",,,"Yes",,,,,,,,,,,,,"SQL Web","Intel AVX; Intel Turbo",
"GT4TKK9K9AXX36E5","NQ3QZPMQV9","GT4TKK9K9AXX36E5.NQ3QZPMQV9.2TG2D8R56U","Reserved","Upfront Fee","2015-04-30",,,"Quantity","26390","USD","3yr","All Upfront","standard","Compute Instance","AmazonEC2","US East (N. Virginia)","AWS Region","d2.4xlarge","Yes","Storage optimized","16","Intel Xeon E5-2676v3 (Haswell)","2.4 GHz","122 GiB","12 x 2000 HDD","High","64-bit",,,,,,,,"Dedicated",,"RHEL","No License required",,,,,,,,"DedicatedUsage:d2.4xlarge","RunInstances:0010",,,"Yes",,,,,,,,,,,,,"NA","Intel AVX; Intel AVX2; Intel Turbo",
"B6HSSZJXSR8BEZRB","NQ3QZPMQV9","B6HSSZJXSR8BEZRB.NQ3QZPMQV9.6YS6EN2CT7","Reserved","USD 0.0 per Windows with SQL Server Enterprise (Amazon VPC), m3.xlarge instance-hour (or partial hour)","2016-11-30","0","Inf","Hrs","0.0000000000","USD","3yr","All Upfront","standard","Compute Instance","AmazonEC2","Asia Pacific (Singapore)","AWS Region","m3.xlarge","Yes","General purpose","4","Intel Xeon E5-2670 v2 (Ivy Bridge/Sandy Bridge)","2.5 GHz","15 GiB","2 x 40 SSD","High","64-bit",,,,,,,,"Shared",,"Windows","License Included",,,,,,,,"APS1-BoxUsage:m3.xlarge","RunInstances:0102",,,,,,,,,,,,,,,,"SQL Server Enterprise","Intel AVX; Intel Turbo",
"5M7YEH2PCQWBKX8C","NQ3QZPMQV9","5M7YEH2PCQWBKX8C.NQ3QZPMQV9.6YS6EN2CT7","Reserved","USD 0.0 per SUSE Linux (Amazon VPC), d2.xlarge instance-hour (or partial hour)","2015-12-31","0","Inf","Hrs","0.0000000000","USD","3yr","All Upfront","standard","Compute Instance","AmazonEC2","Asia Pacific (Seoul)","AWS Region","d2.xlarge","Yes","Storage optimized","4","Intel Xeon E5-2676v3 (Haswell)","2.4 GHz","30.5 GiB","3 x 2000 HDD","Moderate","64-bit",,,,,,,,"Shared",,"SUSE","No License required",,,,,,,,"APN2-BoxUsage:d2.xlarge","RunInstances:000g",,,"Yes",,,,,,,,,,,,,"NA","Intel AVX; Intel AVX2; Intel Turbo",
"JQ5WNB2KZH7DQE5E","38NPMPTW36","JQ5WNB2KZH7DQE5E.38NPMPTW36.6YS6EN2CT7","Reserved","Linux/UNIX (Amazon VPC), m3.2xlarge instance-hours used this month","2015-05-31","0","Inf","Hrs","0.1460000000","USD","3yr","Partial Upfront","standard","Compute Instance","AmazonEC2","AWS GovCloud (US)","AWS Region","m3.2xlarge","Yes","General purpose","8","Intel Xeon E5-2670 v2 (Ivy Bridge/Sandy Bridge)","2.5 GHz","30 GiB","2 x 80 SSD","High","64-bit",,,,,,,,"Dedicated",,"Linux","No License required",,,,,,,,"UGW1-DedicatedUsage:m3.2xlarge","RunInstances",,,,,,,,,,,,,,,,"NA","Intel AVX; Intel Turbo",
"6CVNTPV3HMNBWRCF","JRTCKXETXF","6CVNTPV3HMNBWRCF.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.084 per On Demand Linux m3.medium Instance Hour","2016-12-01","0","Inf","Hrs","0.0840000000","USD",,,,"Compute Instance","AmazonEC2","AWS GovCloud (US)","AWS Region","m3.medium","Yes","General purpose","1","Intel Xeon E5-2670 v2 (Ivy Bridge/Sandy Bridge)","2.5 GHz","3.75 GiB","1 x 4 SSD","Moderate","64-bit",,,,,,,,"Shared",,"Linux","No License required",,,,,,,,"UGW1-BoxUsage:m3.medium","RunInstances",,,,,,,,,,,,,,,,"NA","Intel AVX; Intel Turbo",
"G4EGYKSK3QKJSHJP","38NPMPTW36","G4EGYKSK3QKJSHJP.38NPMPTW36.2TG2D8R56U","Reserved","Upfront Fee","2016-10-31",,,"Quantity","4943","USD","3yr","Partial Upfront","standard","Compute Instance","AmazonEC2","Canada (Central)","AWS Region","m4.4xlarge","Yes","General purpose","16","Intel Xeon E5-2676 v3 (Haswell)","2.4 GHz","64 GiB","EBS only","High","64-bit",,,,,,,,"Shared",,"Linux","No License required",,,,,,,,"CAN1-BoxUsage:m4.4xlarge","RunInstances",,"2000 Mbps","Yes",,,,,,,,,,,,,"NA","Intel AVX; Intel AVX2; Intel Turbo",
"HYZJZ66GBC63V9UD","6QCMYABX3D","HYZJZ66GBC63V9UD.6QCMYABX3D.6YS6EN2CT7","Reserved","USD 0.0 per Windows with SQL Server Standard (Amazon VPC), m2.2xlarge instance-hour (or partial hour)","2015-04-30","0","Inf","Hrs","0.0000000000","USD","1yr","All Upfront","standard","Compute Instance","AmazonEC2","US West (Oregon)","AWS Region","m2.2xlarge","No","Memory optimized","4","Intel Xeon Family",,"34.2 GiB","1 x 850","Moderate","64-bit",,,,,,,,"Dedicated",,"Windows","License Included",,,,,,,,"USW2-DedicatedUsage:m2.2xlarge","RunInstances:0006",,,,,,,,,,,,,,,,"SQL Std",,
